I: 1571729282058, 9.815989;1571729282153, 9.821692;1571729282252, 9.83627;1571729282345, 9.808713;1571729282437, 9.827843;1571729282537, 9.819812;1571729282628, 9.812381;1571729282724, 9.804894;1571729282820, 9.8474;1571729282916, 9.820898;1571729283012, 9.824233;
I: 1571729283106, 9.830786;1571729283202, 9.81238;1571729283299, 9.814143;1571729283395, 9.828722;1571729283493, 9.811287;1571729283587, 9.82539;1571729283682, 9.814963;1571729283779, 9.809317;1571729283875, 9.815818;1571729283970, 9.829784;1571729284064, 9.802314;
I: 1571729284162, 9.844408;1571729284260, 9.851783;1571729284353, 9.814262;1571729284451, 9.808786;1571729284545, 9.801689;1571729284643, 9.8212185;1571729284739, 9.811742;1571729284836, 9.789038;1571729284930, 9.8278;1571729285027, 9.823505;1571729285124, 9.835923;
I: 1571729285219, 9.803795;1571729285314, 9.849282;1571729285410, 9.82757;1571729285505, 9.819996;1571729285601, 9.813717;1571729285697, 9.811469;1571729285793, 9.808136;1571729285891, 9.825932;1571729285986, 9.826272;1571729286079, 9.803556;1571729286173, 9.881269;
I: 1571729286273, 9.8274555;1571729286371, 9.831744;1571729286466, 9.800164;1571729286561, 9.812109;1571729286657, 9.825845;1571729286752, 9.795311;1571729286848, 9.813691;1571729286944, 9.847651;1571729287048, 9.825932;1571729287136, 9.818386;1571729287231, 9.828608;
I: 1571729287324, 9.804592;1571729287422, 9.818474;1571729287519, 9.824841;1571729287616, 9.820182;1571729287713, 9.825839;1571729287806, 9.798394;1571729287898, 9.790973;1571729288000, 9.783856;1571729288091, 9.797646;1571729288189, 9.788185;1571729288285, 9.781125;
I: 1571729288382, 9.836337;1571729288476, 9.817779;1571729288568, 9.826986;1571729288670, 9.80235;1571729288766, 9.82727;1571729288860, 9.842185;1571729288954, 9.804229;1571729289066, 9.805194;1571729289148, 9.817837;1571729289244, 9.816683;1571729289341, 9.826931;
I: 1571729289433, 9.797465;1571729289529, 9.835083;1571729289625, 9.804603;1571729289719, 9.8105;1571729289818, 9.830582;1571729289911, 9.807682;1571729290008, 9.83042;1571729290106, 9.8161545;1571729290201, 9.803627;1571729290299, 9.836633;1571729290395, 9.809317;
I: 1571729290490, 9.817023;1571729290586, 9.812287;1571729290680, 9.797072;1571729290776, 9.811989;1571729290872, 9.808321;1571729290964, 9.8274555;1571729291059, 9.821026;1571729291166, 9.823233;1571729291256, 9.8340025;1571729291352, 9.818675;1571729291449, 9.823614;
I: 1571729291544, 9.816907;1571729291639, 9.821153;1571729291735, 9.834364;1571729291827, 9.819481;1571729291926, 9.834391;1571729292022, 9.81809;1571729292117, 9.848826;1571729292214, 9.849988;1571729292310, 9.772241;1571729292403, 9.844977;1571729292505, 9.79481;
I: 1571729292596, 9.864993;1571729292692, 9.782216;1571729292788, 9.785944;1571729292885, 9.801503;1571729292982, 9.8159;1571729293071, 9.788397;1571729293171, 9.787632;1571729293267, 9.807771;1571729293362, 9.800983;1571729293458, 9.805709;1571729293554, 9.81156;
I: 1571729293649, 9.822694;1571729293745, 9.81911;1571729293841, 9.838061;1571729293937, 9.816081;1571729294041, 9.841904;1571729294129, 9.81045;1571729294225, 9.824117;1571729294318, 9.833823;1571729294416, 9.819812;1571729294512, 9.82745;1571729294607, 9.81641;
I: 1571729294704, 9.826116;1571729294800, 9.823233;1571729294896, 9.824965;1571729294991, 9.836088;1571729295087, 9.806528;1571729295184, 9.8075905;1571729295281, 9.815867;1571729295377, 9.8328495;1571729295471, 9.808713;1571729295568, 9.832482;1571729295664, 9.80447;
I: 1571729295761, 9.841184;1571729295853, 9.828998;1571729295950, 9.820444;1571729296049, 9.841758;1571729296140, 9.822029;1571729296238, 9.814622;1571729296329, 9.822089;1571729296425, 9.823414;1571729296521, 9.807073;1571729296616, 9.8154125;1571729296713, 9.852506;
I: 1571729296809, 9.815542;1571729296904, 9.806709;1571729297001, 9.840646;1571729297096, 9.847761;1571729297192, 9.847469;1571729297289, 9.826181;1571729297384, 9.794877;1571729297479, 9.855191;1571729297576, 9.813689;1571729297673, 9.838581;1571729297768, 9.790457;
I: 1571729297864, 9.802949;1571729297962, 9.8244;1571729298057, 9.809679;1571729298151, 9.806255;1571729298247, 9.806617;1571729298346, 9.816322;1571729298441, 9.801163;1571729298536, 9.813655;1571729298632, 9.818415;1571729298727, 9.799705;1571729298821, 9.794944;
I: 1571729298921, 9.825741;1571729299018, 9.818291;1571729299112, 9.8154125;1571729299208, 9.839244;1571729299303, 9.813906;1571729299399, 9.833388;1571729299496, 9.807892;1571729299592, 9.830971;1571729299688, 9.847671;1571729299786, 9.819655;1571729299879, 9.831846;
I: 1571729299975, 9.820171;1571729300069, 9.817324;1571729300166, 9.807626;1571729300261, 9.823158;1571729300359, 9.834276;1571729300454, 9.839216;1571729300550, 9.8182335;1571729300645, 9.816969;1571729300742, 9.810387;1571729300838, 9.815321;1571729300935, 9.827995;
I: 1571729301030, 9.814259;1571729301125, 9.805103;1571729301222, 9.810906;1571729301318, 9.824507;1571729301411, 9.80892;1571729301507, 9.840924;1571729301603, 9.840548;1571729301699, 9.8080435;1571729301795, 9.777054;1571729301891, 9.848276;1571729301988, 9.78158;
I: 1571729302082, 9.81793;1571729302178, 9.875678;1571729302274, 9.8234215;1571729302369, 9.818152;1571729302467, 9.833017;1571729302564, 9.825755;1571729302656, 9.828879;1571729302754, 9.820991;1571729302852, 9.811927;1571729302944, 9.847564;1571729303055, 9.816142;
I: 1571729303136, 9.829178;1571729303234, 9.826724;1571729303326, 9.828206;1571729303424, 9.821329;1571729303522, 9.816047;1571729303616, 9.804808;1571729303713, 9.839577;1571729303809, 9.807528;1571729303904, 9.827756;1571729304000, 9.809134;1571729304093, 9.803131;
I: 1571729304190, 9.816228;1571729304288, 9.819541;1571729304384, 9.821619;1571729304480, 9.81741;1571729304571, 9.798431;1571729304673, 9.833737;1571729304766, 9.82548;1571729304862, 9.817384;1571729304955, 9.830964;1571729305053, 9.822627;1571729305148, 9.822234;
I: 1571729305247, 9.811832;1571729305342, 9.833007;1571729305436, 9.814348;1571729305532, 9.814868;1571729305629, 9.842442;1571729305726, 9.81741;1571729305819, 9.817477;1571729305916, 9.831846;1571729306011, 9.820538;1571729306105, 9.786248;1571729306203, 9.787578;
I: 1571729306299, 9.791322;1571729306397, 9.80853;1571729306493, 9.833571;1571729306586, 9.79934;1571729306681, 9.778985;1571729306776, 9.843071;1571729306873, 9.7980995;1571729306968, 9.842809;1571729307061, 9.808232;1571729307161, 9.802263;1571729307258, 9.80362;
I: 1571729307354, 9.83994;1571729307449, 9.804603;1571729307545, 9.829152;1571729307641, 9.818596;1571729307737, 9.806436;1571729307832, 9.832939;1571729307928, 9.815946;1571729308028, 9.813446;1571729308118, 9.823687;1571729308214, 9.829539;1571729308312, 9.817112;
I: 1571729308407, 9.801292;1571729308503, 9.811014;1571729308598, 9.811137;1571729308693, 9.826031;1571729308790, 9.808321;1571729308887, 9.825748;1571729308982, 9.796834;1571729309073, 9.809932;1571729309174, 9.813081;1571729309270, 9.805529;1571729309366, 9.826571;
I: 1571729309463, 9.812742;1571729309557, 9.833846;1571729309650, 9.803499;1571729309749, 9.822446;1571729309843, 9.819358;1571729309938, 9.802333;1571729310034, 9.797077;1571729310126, 9.80676;1571729310222, 9.817877;1571729310318, 9.824324;1571729310414, 9.816085;
I: 1571729310510, 9.823326;1571729310605, 9.805619;1571729310702, 9.83518;1571729310798, 9.789099;1571729310894, 9.817068;1571729310989, 9.792901;1571729311086, 9.859599;1571729311181, 9.811832;1571729311277, 9.837431;1571729311373, 9.793655;1571729311469, 9.792701;
I: 1571729311564, 9.827105;1571729311660, 9.836361;1571729311758, 9.8148155;1571729311852, 9.811671;1571729311948, 9.820537;1571729312058, 9.820637;1571729312141, 9.806529;1571729312236, 9.809134;1571729312333, 9.828129;1571729312428, 9.805852;1571729312523, 9.818302;
I: 1571729312621, 9.797959;1571729312718, 9.793219;1571729312813, 9.824237;1571729312910, 9.820906;1571729313001, 9.830148;1571729313099, 9.791155;1571729313196, 9.833208;1571729313292, 9.798374;1571729313388, 9.8328495;1571729313484, 9.818965;1571729313578, 9.8078;
I: 1571729313676, 9.824507;1571729313771, 9.815594;1571729313867, 9.842912;1571729313962, 9.806709;1571729314056, 9.837883;1571729314155, 9.783697;1571729314250, 9.838701;1571729314346, 9.810944;1571729314440, 9.815501;1571729314537, 9.804687;1571729314633, 9.781941;
I: 1571729314729, 9.80488;1571729314821, 9.812515;1571729314921, 9.85736;1571729315016, 9.777771;1571729315112, 9.834177;1571729315603, 9.805199;1571729315604, 9.812533;1571729315604, 9.80896;1571729315604, 9.798704;1571729315604, 9.821625;1571729315687, 9.809134;
I: 1571729315782, 9.819907;1571729315880, 9.841282;1571729315977, 9.814441;1571729316071, 9.818929;1571729316167, 9.822247;1571729316264, 9.809406;1571729316360, 9.812536;1571729316456, 9.816956;1571729316552, 9.837454;1571729316646, 9.805049;1571729316744, 9.810002;
I: 1571729316839, 9.803416;1571729316934, 9.814167;1571729317037, 9.824127;1571729317125, 9.814531;1571729317222, 9.832736;1571729317320, 9.798344;1571729317415, 9.825556;1571729317510, 9.783095;1571729317605, 9.8056965;1571729317700, 9.813249;1571729317798, 9.803013;
I: 1571729317893, 9.812653;1571729317988, 9.806076;1571729318082, 9.837184;1571729318181, 9.778473;1571729318274, 9.791917;1571729318370, 9.859158;1571729318467, 9.837271;1571729318562, 9.775684;1571729318660, 9.860142;1571729318755, 9.796916;1571729318852, 9.857355;
I: 1571729318946, 9.796137;1571729319052, 9.825236;1571729319138, 9.83673;1571729319236, 9.773889;1571729319326, 9.809449;1571729319426, 9.816956;1571729319525, 9.817594;1571729319617, 9.815965;1571729319712, 9.824507;1571729319809, 9.812082;1571729319903, 9.843615;
I: 1571729320000, 9.812014;1571729320094, 9.826475;1571729320194, 9.820717;1571729320289, 9.800893;1571729320386, 9.811653;1571729320478, 9.814595;1571729320570, 9.8274555;1571729320672, 9.8068905;1571729320766, 9.811838;1571729320863, 9.809717;1571729320960, 9.801132;
I: 1571729321059, 9.800948;1571729321149, 9.808897;1571729321247, 9.822903;1571729321343, 9.8081665;1571729321439, 9.81344;1571729321532, 9.812183;1571729321627, 9.810134;1571729321725, 9.814871;1571729321820, 9.799346;1571729321918, 9.805378;1571729322013, 9.820658;
I: 1571729322107, 9.8080435;1571729322207, 9.829152;1571729322303, 9.814112;1571729322396, 9.821087;1571729322491, 9.829791;1571729322588, 9.882788;1571729322684, 9.820359;1571729322777, 9.79481;1571729322875, 9.8490925;1571729322970, 9.815721;1571729323061, 9.829072;
I: 1571729323163, 9.812876;1571729323259, 9.828643;1571729323355, 9.811199;1571729323451, 9.893108;1571729323545, 9.8091955;1571729323640, 9.816593;1571729323733, 9.827751;1571729323829, 9.8447;1571729323924, 9.821149;1571729324020, 9.812714;1571729324116, 9.808225;
I: 1571729324212, 9.804147;1571729324308, 9.817278;1571729324403, 9.808116;1571729324501, 9.823414;1571729324595, 9.832845;1571729324691, 9.813262;1571729324788, 9.82097;1571729324883, 9.817321;1571729324980, 9.842819;1571729325076, 9.807438;1571729325170, 9.813363;
I: 1571729325267, 9.799742;1571729325363, 9.823326;1571729325460, 9.833369;1571729325557, 9.811925;1571729325649, 9.829084;1571729325747, 9.804283;1571729325843, 9.816683;1571729325941, 9.818842;1571729326035, 9.816047;1571729326130, 9.825459;1571729326227, 9.806937;
I: 1571729326321, 9.817384;1571729326419, 9.803289;1571729326515, 9.811199;1571729326611, 9.829604;1571729326708, 9.843615;1571729326802, 9.802167;1571729326899, 9.829177;1571729326997, 9.76748;1571729327089, 9.845336;1571729327186, 9.827884;1571729327284, 9.789688;
I: 1571729327377, 9.812931;1571729327476, 9.814117;1571729327567, 9.837354;1571729327669, 9.789942;1571729327765, 9.828451;1571729327856, 9.826975;1571729327955, 9.82296;1571729328053, 9.820991;1571729328145, 9.816847;1571729328240, 9.80877;1571729328337, 9.802675;
I: 1571729328434, 9.799868;1571729328527, 9.826294;1571729328624, 9.829084;1571729328721, 9.831328;1571729328814, 9.810832;1571729328911, 9.810774;1571729329006, 9.831476;1571729329101, 9.8348465;1571729329199, 9.82602;1571729329296, 9.811629;1571729329391, 9.844255;
I: 1571729329486, 9.817229;1571729329579, 9.814803;1571729329677, 9.842006;1571729329779, 9.82199;1571729329868, 9.814075;1571729329963, 9.80844;1571729330056, 9.816228;1571729330156, 9.826116;1571729330254, 9.781624;1571729330352, 9.8164835;1571729330446, 9.816095;
I: 1571729330538, 9.8138075;1571729330636, 9.8225355;1571729330732, 9.822263;1571729330824, 9.809689;1571729330924, 9.801358;1571729331019, 9.83251;1571729331112, 9.81711;1571729331208, 9.825879;1571729331306, 9.855883;1571729331401, 9.778239;1571729331499, 9.836612;
I: 1571729331594, 9.808507;1571729331690, 9.809236;1571729331787, 9.845519;1571729331883, 9.809773;1571729331978, 9.796236;1571729332068, 9.8162365;1571729332169, 9.814394;1571729332264, 9.8215885;1571729332360, 9.801681;1571729332456, 9.816228;1571729332552, 9.825872;
I: 1571729332648, 9.8192005;1571729332746, 9.813167;1571729332841, 9.8171215;1571729332937, 9.824237;1571729333031, 9.818779;1571729333125, 9.810134;1571729333221, 9.809952;1571729333316, 9.805437;1571729333412, 9.824324;1571729333508, 9.80589;1571729333604, 9.840851;
I: 1571729333700, 9.807849;1571729333797, 9.812183;1571729333892, 9.808263;1571729333988, 9.820264;1571729334083, 9.830464;1571729334180, 9.811777;1571729334276, 9.832936;1571729334371, 9.813894;1571729334467, 9.811832;1571729334562, 9.801675;1571729334658, 9.849823;
I: 1571729334754, 9.819447;1571729334850, 9.815351;1571729334946, 9.830237;1571729335046, 9.801984;1571729335137, 9.815142;1571729335233, 9.851798;1571729335325, 9.828517;1571729335427, 9.840474;1571729335523, 9.859618;1571729335619, 9.788265;1571729335713, 9.849993;
I: 1571729335811, 9.79586;1571729335907, 9.85502;1571729336002, 9.797489;1571729336097, 9.812419;1571729336194, 9.818758;1571729336290, 9.788167;1571729336386, 9.834006;1571729336482, 9.810408;1571729336571, 9.830603;1571729336672, 9.815512;1571729336769, 9.809503;
I: 1571729336863, 9.818291;1571729336960, 9.822627;1571729337056, 9.797733;1571729337151, 9.837696;1571729337249, 9.814112;1571729337341, 9.834548;1571729337439, 9.834727;1571729337533, 9.808693;1571729337625, 9.794399;1571729337722, 9.821205;1571729337817, 9.817837;
I: 1571729337914, 9.823781;1571729338009, 9.801536;1571729338104, 9.806172;1571729338200, 9.804325;1571729338298, 9.8224;1571729338392, 9.811754;1571729338488, 9.809679;1571729338586, 9.826475;1571729338681, 9.811594;1571729338776, 9.806709;1571729338872, 9.790081;
I: 1571729338968, 9.8674135;1571729339063, 9.8176985;1571729339161, 9.814075;1571729339258, 9.838367;1571729339351, 9.831874;1571729339450, 9.828346;1571729339545, 9.84004;1571729339641, 9.825185;1571729339737, 9.819509;1571729339832, 9.788566;1571729339927, 9.857388;
I: 1571729340029, 9.794776;1571729340119, 9.802039;1571729340217, 9.804135;1571729340315, 9.819175;1571729340409, 9.830237;1571729340505, 9.8283;1571729340600, 9.838301;1571729340699, 9.812754;1571729340794, 9.835815;1571729340890, 9.823414;1571729340985, 9.826931;
I: 1571729341075, 9.831332;1571729341174, 9.830178;1571729341270, 9.807532;1571729341366, 9.829172;1571729341462, 9.814297;1571729341558, 9.81619;1571729341652, 9.832936;1571729341750, 9.823505;1571729341846, 9.825661;1571729341941, 9.815596;1571729342040, 9.821711;
I: 1571729342134, 9.79325;1571729342231, 9.820181;1571729342320, 9.814536;1571729342422, 9.807618;1571729342515, 9.818572;1571729342610, 9.822779;1571729342708, 9.835575;1571729342805, 9.813929;1571729342900, 9.81344;1571729342996, 9.823404;1571729343090, 9.8422785;
I: 1571729343186, 9.808496;1571729343283, 9.814217;1571729343380, 9.848645;1571729343475, 9.817364;1571729343568, 9.790916;1571729343667, 9.825825;1571729343763, 9.794708;1571729343857, 9.834274;1571729343955, 9.816411;1571729344059, 9.836965;1571729344145, 9.819209;
I: 1571729344242, 9.813702;1571729344339, 9.794308;1571729344434, 9.790284;1571729344528, 9.834364;1571729344623, 9.824688;1571729344722, 9.832329;1571729344820, 9.811903;1571729344911, 9.862691;1571729345007, 9.8078;1571729345103, 9.825508;1571729345201, 9.828246;
I: 1571729345294, 9.813381;1571729345392, 9.819088;1571729345488, 9.830061;1571729345583, 9.821446;1571729345679, 9.830964;1571729345775, 9.80684;1571729345872, 9.822415;1571729345966, 9.830268;1571729346062, 9.815048;1571729346158, 9.845046;1571729346252, 9.811869;
I: 1571729346352, 9.819746;1571729346443, 9.79604;1571729346540, 9.824327;1571729346638, 9.815171;1571729346732, 9.821679;1571729346825, 9.845498;1571729346926, 9.821692;1571729347020, 9.806384;1571729347116, 9.807953;1571729347211, 9.812561;1571729347309, 9.813691;
I: 1571729347403, 9.824481;1571729347501, 9.795831;1571729347594, 9.814441;1571729347693, 9.837336;1571729347786, 9.862569;1571729347882, 9.79586;1571729347980, 9.798236;1571729348070, 9.79828;1571729348169, 9.821807;1571729348266, 9.833742;1571729348363, 9.793624;
I: 1571729348458, 9.795544;1571729348552, 9.824935;1571729348649, 9.789912;1571729348746, 9.821171;1571729348842, 9.816142;1571729348937, 9.822053;1571729349033, 9.814417;1571729349126, 9.810832;1571729349225, 9.818657;1571729349318, 9.815989;1571729349419, 9.804983;
I: 1571729349514, 9.834192;1571729349607, 9.820475;1571729349704, 9.8268175;1571729349800, 9.79669;1571729349896, 9.825236;1571729349991, 9.808408;1571729350085, 9.829152;1571729350181, 9.828572;1571729350277, 9.815445;1571729350375, 9.809126;1571729350470, 9.832556;
I: 1571729350567, 9.809926;1571729350661, 9.837587;1571729350758, 9.8247795;1571729350854, 9.833553;1571729350950, 9.791338;1571729351050, 9.827002;1571729351138, 9.795722;1571729351236, 9.804724;1571729351327, 9.800769;1571729351423, 9.80565;1571729351519, 9.798006;
I: 1571729351614, 9.795036;1571729351711, 9.810046;1571729351806, 9.809789;1571729351903, 9.830956;1571729352000, 9.845609;1571729352093, 9.845363;1571729352192, 9.8076315;1571729352285, 9.828014;1571729352382, 9.8019905;1571729352478, 9.806745;1571729352575, 9.825028;
I: 1571729352670, 9.832119;1571729352768, 9.863563;1571729352862, 9.813199;1571729352958, 9.814167;1571729353054, 9.827087;1571729353147, 9.8214445;1571729353244, 9.810453;1571729353341, 9.815755;1571729353437, 9.825599;1571729353532, 9.785558;1571729353629, 9.827105;
I: 1571729353724, 9.785698;1571729353819, 9.796551;1571729353917, 9.828367;1571729354013, 9.805982;1571729354109, 9.834183;1571729354205, 9.803015;1571729354300, 9.820669;1571729354396, 9.815625;1571729354491, 9.808863;1571729354588, 9.815967;1571729354684, 9.811199;
I: 1571729354780, 9.814601;1571729354875, 9.812024;1571729354971, 9.796642;1571729355063, 9.816085;1571729355164, 9.814986;1571729355258, 9.827794;1571729355356, 9.809498;1571729355450, 9.824208;1571729355547, 9.829358;1571729355643, 9.799169;1571729355741, 9.849632;
I: 1571729355835, 9.834254;1571729355930, 9.819796;1571729356027, 9.840302;1571729356122, 9.847222;1571729356218, 9.829784;1571729356313, 9.810568;1571729356408, 9.797317;1571729356504, 9.868167;1571729356599, 9.773629;1571729356698, 9.809313;1571729356792, 9.830281;
I: 1571729356890, 9.85674;1571729356984, 9.7884445;1571729357075, 9.818689;1571729357178, 9.82709;1571729357271, 9.813349;1571729357366, 9.834391;1571729357462, 9.81248;1571729357559, 9.834058;1571729357655, 9.823633;1571729357752, 9.830332;1571729357849, 9.824027;
I: 1571729357942, 9.817049;1571729358038, 9.821265;1571729358133, 9.820841;1571729358231, 9.81773;1571729358322, 9.8131485;1571729358423, 9.840766;1571729358519, 9.812895;1571729358613, 9.8209915;1571729358710, 9.823845;1571729358805, 9.811469;1571729358903, 9.814714;
I: 1571729358999, 9.820625;1571729359092, 9.824933;1571729359189, 9.826841;1571729359284, 9.806027;1571729359382, 9.827388;1571729359476, 9.821119;1571729359568, 9.820885;1571729359668, 9.829966;1571729359763, 9.819145;1571729359858, 9.820807;1571729359955, 9.819629;
I: 1571729360051, 9.818746;1571729360145, 9.837431;1571729360241, 9.786697;1571729360340, 9.824651;1571729360434, 9.832713;1571729360530, 9.855911;1571729360625, 9.793949;1571729360724, 9.814167;1571729360817, 9.787759;1571729360913, 9.823344;1571729361009, 9.816228;
I: 1571729361103, 9.8384;1571729361200, 9.849462;1571729361297, 9.822991;1571729361392, 9.801914;1571729361488, 9.820426;1571729361585, 9.825512;1571729361679, 9.81741;1571729361775, 9.820537;1571729361871, 9.8203535;1571729361966, 9.835302;1571729362083, 9.789234;
I: 1571729362158, 9.81661;1571729362256, 9.819101;1571729362352, 9.811838;1571729362447, 9.82945;1571729362543, 9.80844;1571729362638, 9.837336;1571729362735, 9.8198395;1571729362825, 9.816593;1571729362929, 9.811628;1571729363027, 9.832104;1571729363116, 9.822174;
I: 1571729363214, 9.8198395;1571729363309, 9.817912;1571729363406, 9.811382;1571729363501, 9.820625;1571729363595, 9.828176;1571729363692, 9.812106;1571729363788, 9.809747;1571729363885, 9.82512;1571729363980, 9.81741;1571729364069, 9.828994;1571729364172, 9.826387;
I: 1571729364267, 9.809112;1571729364364, 9.806255;1571729364460, 9.801406;1571729364565, 9.837819;1571729364650, 9.827386;1571729364748, 9.803594;1571729364841, 9.803771;1571729364937, 9.846496;1571729365028, 9.795445;1571729365124, 9.804194;1571729365221, 9.853136;
I: 1571729365317, 9.8248415;1571729365412, 9.851893;1571729365508, 9.795586;1571729365603, 9.780065;1571729365699, 9.827911;1571729365797, 9.835;1571729365892, 9.810746;1571729365987, 9.81814;1571729366083, 9.816871;1571729366180, 9.819472;1571729366276, 9.815229;
I: 1571729366371, 9.818474;1571729366468, 9.812197;1571729366563, 9.824396;1571729366658, 9.790462;1571729366757, 9.818302;1571729366852, 9.819061;1571729366947, 9.813902;1571729367052, 9.826943;1571729367139, 9.810681;1571729367233, 9.820898;1571729367331, 9.821781;
I: 1571729367427, 9.833663;1571729367523, 9.79737;1571729367621, 9.831507;1571729367717, 9.817594;1571729367813, 9.822631;1571729367906, 9.844428;1571729368002, 9.803588;1571729368198, 9.828357;1571729368199, 9.820171;1571729368291, 9.82945;1571729368386, 9.843365;
I: 1571729368481, 9.801681;1571729368574, 9.847688;1571729368676, 9.835901;1571729368771, 9.819472;1571729368865, 9.840302;1571729368964, 9.811427;1571729369064, 9.822326;1571729369154, 9.821781;1571729369251, 9.822694;1571729369344, 9.833515;1571729369443, 9.784155;
I: 1571729369538, 9.784789;1571729369633, 9.854937;1571729369729, 9.794161;1571729369820, 9.82827;1571729369919, 9.80741;1571729370015, 9.808864;1571729370109, 9.816956;1571729370205, 9.837366;1571729370300, 9.789;1571729370395, 9.828181;1571729370496, 9.81741;
I: 1571729370590, 9.823959;1571729370686, 9.827177;1571729370782, 9.806529;1571729370874, 9.825097;1571729370974, 9.830148;1571729371066, 9.832791;1571729371162, 9.807355;1571729371265, 9.830411;1571729371353, 9.81911;1571729371449, 9.8241415;1571729371545, 9.83815;
I: 1571729371643, 9.816903;1571729371741, 9.822446;1571729371838, 9.817321;1571729371932, 9.806775;1571729372027, 9.826138;1571729372124, 9.817324;1571729372220, 9.81425;1571729372312, 9.805049;1571729372412, 9.811503;1571729372508, 9.801132;1571729372601, 9.808863;
I: 1571729372695, 9.831965;1571729372793, 9.819839;1571729372891, 9.827995;1571729372985, 9.7805605;1571729373080, 9.840559;1571729373176, 9.815721;1571729373272, 9.831407;1571729373368, 9.8159;1571729373464, 9.812197;1571729373559, 9.819883;1571729373655, 9.801163;
I: 1571729373751, 9.804229;1571729373847, 9.83153;1571729373943, 9.77403;1571729374046, 9.809512;1571729374134, 9.820811;1571729374230, 9.8222685;1571729374324, 9.815501;1571729374422, 9.812836;1571729374518, 9.809138;1571729374613, 9.809043;1571729374709, 9.833737;
I: 1571729374805, 9.818277;1571729374901, 9.814441;1571729374997, 9.823505;1571729375092, 9.801163;1571729375195, 9.809835;1571729375287, 9.830964;1571729375381, 9.836909;1571729375476, 9.809093;1571729375569, 9.838861;1571729375665, 9.817779;1571729375765, 9.819358;
I: 1571729375861, 9.845609;1571729375958, 9.818465;1571729376056, 9.82763;1571729376146, 9.821534;1571729376245, 9.816138;1571729376340, 9.805419;1571729376437, 9.845316;1571729376532, 9.816138;1571729376628, 9.808987;1571729376722, 9.835727;1571729376819, 9.80122;
I: 1571729376916, 9.805467;1571729377011, 9.821352;1571729377103, 9.799431;1571729377203, 9.824957;1571729377298, 9.816969;1571729377393, 9.81059;1571729377490, 9.815594;1571729377585, 9.82727;1571729377681, 9.81311;1571729377775, 9.817145;1571729377873, 9.840465;
I: 1571729377967, 9.81521;1571729378058, 9.802039;1571729378158, 9.856829;1571729378256, 9.835923;1571729378353, 9.830237;1571729378447, 9.835923;1571729378542, 9.8225765;1571729378634, 9.820749;1571729378734, 9.824481;1571729378826, 9.826329;1571729378922, 9.816356;
I: 1571729379017, 9.823158;1571729379113, 9.819564;1571729379209, 9.813533;1571729379305, 9.83373;1571729379400, 9.812714;1571729379496, 9.813078;1571729379593, 9.824153;1571729379689, 9.832396;1571729379786, 9.809726;1571729379881, 9.8225155;1571729379977, 9.809861;
I: 1571729380072, 9.808167;1571729380171, 9.842916;1571729380264, 9.805256;1571729380363, 9.826658;1571729380458, 9.814348;1571729380554, 9.812261;1571729380650, 9.809294;1571729380743, 9.836554;1571729380839, 9.806713;1571729380937, 9.825567;1571729381031, 9.828267;
I: 1571729381127, 9.813016;1571729381222, 9.818779;1571729381320, 9.831698;1571729381417, 9.820898;1571729381513, 9.842122;1571729381608, 9.788265;1571729381705, 9.790554;1571729381801, 9.809998;1571729381898, 9.811506;1571729381990, 9.785654;1571729382087, 9.784693;
I: 1571729382185, 9.844864;1571729382280, 9.796951;1571729382375, 9.828723;1571729382471, 9.819205;1571729382566, 9.817023;1571729382664, 9.808434;1571729382758, 9.847741;1571729382854, 9.8159;1571729382952, 9.804993;1571729383051, 9.820991;1571729383141, 9.8059225;
I: 1571729383239, 9.817477;1571729383334, 9.831419;1571729383431, 9.833846;1571729383527, 9.809679;1571729383621, 9.814786;1571729383719, 9.799431;1571729383815, 9.8252945;1571729383908, 9.831057;1571729384003, 9.813176;1571729384099, 9.822174;1571729384192, 9.789447;
I: 1571729384293, 9.802203;1571729384389, 9.805875;1571729384485, 9.822871;1571729384580, 9.831941;1571729384675, 9.818656;1571729384772, 9.8431635;1571729384868, 9.814714;1571729384960, 9.829539;1571729385058, 9.807987;1571729385155, 9.829521;1571729385251, 9.814075;
I: 1571729385345, 9.831419;1571729385443, 9.839742;1571729385539, 9.811742;1571729385634, 9.821877;1571729385726, 9.804897;1571729385822, 9.809861;1571729385917, 9.81238;1571729386018, 9.841036;1571729386112, 9.823845;1571729386208, 9.805833;1571729386305, 9.839577;
I: 1571729386401, 9.826736;1571729386497, 9.809406;1571729386591, 9.8308735;1571729386689, 9.7930155;1571729386785, 9.799202;1571729386881, 9.878918;1571729386975, 9.804094;1571729387067, 9.799649;1571729387165, 9.851077;1571729387261, 9.775229;1571729387359, 9.858079;
I: 1571729387453, 9.783244;1571729387551, 9.806207;1571729387644, 9.824752;1571729387740, 9.805194;1571729387836, 9.816692;1571729387934, 9.813964;1571729388028, 9.823265;1571729388123, 9.806076;1571729388219, 9.808929;1571729388317, 9.818489;1571729388412, 9.796041;
I: 1571729388508, 9.819291;1571729388602, 9.80039;1571729388698, 9.802742;1571729388794, 9.813349;1571729388892, 9.815171;1571729388988, 9.819472;1571729389081, 9.818506;1571729389178, 9.808718;1571729389273, 9.812371;1571729389370, 9.825052;1571729389467, 9.813078;
